transaction_date,store_id,region,units_sold,product_name
2024-07-27,STORE_043,Midwest,0,Biologics
2024-07-27,STORE_021,Southeast,293,Biologics
2024-07-27,STORE_010,West,0,Biologics
2024-07-28,STORE_028,Northeast,145,Biologics
2024-07-29,STORE_034,Southeast,134,Biologics
2024-07-30,STORE_007,Northeast,0,Biologics
2024-07-31,STORE_026,West,468,Biologics
2024-07-31,STORE_046,West,217,Biologics
2024-08-01,STORE_038,Southwest,0,Biologics
2024-08-01,STORE_014,Northeast,0,Biologics
2024-08-01,STORE_022,West,0,Biologics
2024-08-01,STORE_028,Northeast,0,Biologics
2024-08-02,STORE_032,Midwest,25,Biologics
2024-08-02,STORE_021,Southeast,199,Biologics
2024-08-02,STORE_019,Northeast,317,Biologics
2024-08-02,STORE_016,Southeast,263,Biologics
2024-08-03,STORE_003,Midwest,397,Biologics
2024-08-03,STORE_037,Northeast,390,Biologics
2024-08-04,STORE_033,Southeast,59,Biologics
2024-08-04,STORE_002,Northeast,68,Biologics
2024-08-04,STORE_026,West,140,Biologics
2024-08-04,STORE_039,Northeast,0,Biologics
2024-08-05,STORE_016,Southeast,345,Biologics
2024-08-05,STORE_003,Midwest,171,Biologics
2024-08-05,STORE_020,West,339,Biologics
2024-08-06,STORE_011,Southwest,235,Biologics
2024-08-06,STORE_006,Southeast,110,Biologics
2024-08-10,STORE_009,Northeast,472,Biologics
2024-08-10,STORE_043,Midwest,57,Biologics
2024-08-11,STORE_009,Northeast,0,Biologics
2024-08-11,STORE_023,Southwest,34,Biologics
2024-08-11,STORE_025,Southwest,0,Biologics
2024-08-11,STORE_033,Southeast,311,Biologics
2024-08-12,STORE_021,Southeast,0,Biologics
2024-08-12,STORE_035,Midwest,271,Biologics
2024-08-12,STORE_037,Northeast,0,Biologics
2024-08-12,STORE_047,Northeast,322,Biologics
2024-08-13,STORE_038,Southwest,171,Biologics
2024-08-13,STORE_011,Southwest,0,Biologics
2024-08-13,STORE_002,Northeast,0,Biologics
2024-08-14,STORE_001,Northeast,0,Biologics
2024-08-15,STORE_003,Midwest,0,Biologics
2024-08-15,STORE_022,West,180,Biologics
2024-08-16,STORE_034,Southeast,155,Biologics
2024-08-16,STORE_035,Midwest,125,Biologics
2024-08-16,STORE_047,Northeast,0,Biologics
2024-08-18,STORE_015,Southeast,71,Biologics
2024-08-18,STORE_030,Southwest,0,Biologics
2024-08-18,STORE_044,Northeast,423,Biologics
2024-08-20,STORE_043,Midwest,78,Biologics
2024-08-20,STORE_036,Northeast,136,Biologics
2024-08-20,STORE_026,West,0,Biologics
2024-08-20,STORE_021,Southeast,210,Biologics
2024-08-21,STORE_013,Northeast,35,Biologics
2024-08-21,STORE_048,Southwest,288,Biologics
2024-08-22,STORE_017,West,380,Biologics
2024-08-22,STORE_032,Midwest,318,Biologics
2024-08-22,STORE_040,Midwest,270,Biologics
2024-08-22,STORE_045,Southwest,250,Biologics
2024-08-23,STORE_031,Midwest,0,Biologics
2024-08-23,STORE_018,West,213,Biologics
2024-08-23,STORE_042,West,305,Biologics
2024-08-23,STORE_005,Southeast,26,Biologics
2024-08-23,STORE_013,Northeast,61,Biologics
2024-08-24,STORE_011,Southwest,311,Biologics
2024-08-24,STORE_016,Southeast,0,Biologics
2024-08-24,STORE_035,Midwest,236,Biologics
2024-08-24,STORE_046,West,55,Biologics
2024-08-26,STORE_016,Southeast,237,Biologics
2024-08-26,STORE_023,Southwest,85,Biologics
2024-08-27,STORE_002,Northeast,259,Biologics
2024-08-27,STORE_019,Northeast,457,Biologics
2024-08-29,STORE_010,West,384,Biologics
2024-08-30,STORE_027,Midwest,139,Biologics
2024-08-30,STORE_044,Northeast,134,Biologics
2024-08-31,STORE_005,Southeast,222,Biologics
2024-08-31,STORE_034,Southeast,196,Biologics
2024-09-01,STORE_046,West,197,Biologics
2024-09-02,STORE_040,Midwest,402,Biologics
2024-09-03,STORE_003,Midwest,255,Biologics
2024-09-03,STORE_015,Southeast,364,Biologics
2024-09-07,STORE_035,Midwest,311,Biologics
2024-09-07,STORE_050,West,196,Biologics
2024-09-10,STORE_025,Southwest,0,Biologics
2024-09-10,STORE_047,Northeast,164,Biologics
2024-09-12,STORE_009,Northeast,226,Biologics
2024-09-12,STORE_039,Northeast,314,Biologics
2024-09-12,STORE_042,West,0,Biologics
2024-09-13,STORE_031,Midwest,104,Biologics
2024-09-14,STORE_044,Northeast,0,Biologics
2024-09-16,STORE_015,Southeast,128,Biologics
2024-09-16,STORE_034,Southeast,438,Biologics
2024-09-17,STORE_024,Southeast,0,Biologics
2024-09-17,STORE_034,Southeast,56,Biologics
2024-09-18,STORE_016,Southeast,302,Biologics
2024-09-18,STORE_018,West,13,Biologics
2024-09-19,STORE_008,West,12,Biologics
2024-09-20,STORE_010,West,0,Biologics
2024-09-21,STORE_047,Northeast,0,Biologics
2024-09-21,STORE_014,Northeast,241,Biologics
2024-09-21,STORE_030,Southwest,192,Biologics
2024-09-21,STORE_002,Northeast,343,Biologics
2024-09-21,STORE_004,Southeast,292,Biologics
2024-09-22,STORE_043,Midwest,120,Biologics
2024-09-24,STORE_006,Southeast,36,Biologics
2024-09-24,STORE_019,Northeast,250,Biologics
2024-09-24,STORE_028,Northeast,213,Biologics
2024-09-24,STORE_033,Southeast,0,Biologics
2024-09-24,STORE_042,West,435,Biologics
2024-09-24,STORE_045,Southwest,10,Biologics
2024-09-25,STORE_042,West,0,Biologics
2024-09-25,STORE_044,Northeast,0,Biologics
2024-09-25,STORE_032,Midwest,88,Biologics
2024-09-25,STORE_028,Northeast,192,Biologics
2024-09-26,STORE_039,Northeast,383,Biologics
2024-09-26,STORE_049,Northeast,134,Biologics
2024-09-27,STORE_050,West,239,Biologics
2024-09-28,STORE_016,Southeast,0,Biologics
2024-09-30,STORE_025,Southwest,0,Biologics
2024-09-30,STORE_047,Northeast,0,Biologics
2024-09-30,STORE_049,Northeast,0,Biologics
2024-10-01,STORE_020,West,0,Biologics
2024-10-01,STORE_026,West,134,Biologics
2024-10-02,STORE_023,Southwest,0,Biologics
2024-10-03,STORE_042,West,177,Biologics
2024-10-03,STORE_044,Northeast,0,Biologics
2024-10-03,STORE_013,Northeast,160,Biologics
2024-10-03,STORE_031,Midwest,18,Biologics
2024-10-04,STORE_036,Northeast,162,Biologics
2024-10-05,STORE_001,Northeast,459,Biologics
2024-10-07,STORE_004,Southeast,294,Biologics
2024-10-07,STORE_013,Northeast,0,Biologics
2024-10-07,STORE_025,Southwest,126,Biologics
2024-10-08,STORE_003,Midwest,290,Biologics
2024-10-08,STORE_006,Southeast,453,Biologics
2024-10-09,STORE_050,West,126,Biologics
2024-10-11,STORE_005,Southeast,124,Biologics
2024-10-12,STORE_024,Southeast,95,Biologics
2024-10-12,STORE_027,Midwest,209,Biologics
2024-10-13,STORE_003,Midwest,0,Biologics
2024-10-13,STORE_030,Southwest,459,Biologics
2024-10-13,STORE_036,Northeast,222,Biologics
2024-10-14,STORE_047,Northeast,0,Biologics
2024-10-14,STORE_033,Southeast,151,Biologics
2024-10-14,STORE_024,Southeast,493,Biologics
2024-10-14,STORE_028,Northeast,413,Biologics
2024-10-15,STORE_009,Northeast,0,Biologics
2024-10-15,STORE_021,Southeast,293,Biologics
2024-10-15,STORE_037,Northeast,0,Biologics
2024-10-16,STORE_016,Southeast,131,Biologics
2024-10-16,STORE_020,West,229,Biologics
2024-10-16,STORE_041,Midwest,0,Biologics
2024-10-16,STORE_044,Northeast,147,Biologics
2024-10-17,STORE_028,Northeast,163,Biologics
2024-10-17,STORE_026,West,125,Biologics
2024-10-17,STORE_007,Northeast,236,Biologics
2024-10-17,STORE_009,Northeast,91,Biologics
2024-10-17,STORE_010,West,0,Biologics
2024-10-18,STORE_010,West,26,Biologics
2024-10-18,STORE_030,Southwest,143,Biologics
2024-10-19,STORE_030,Southwest,0,Biologics
2024-10-20,STORE_004,Southeast,0,Biologics
2024-10-20,STORE_032,Midwest,0,Biologics
2024-10-21,STORE_035,Midwest,381,Biologics
2024-10-21,STORE_040,Midwest,190,Biologics
2024-10-21,STORE_005,Southeast,229,Biologics
2024-10-21,STORE_019,Northeast,0,Biologics
2024-10-22,STORE_002,Northeast,0,Biologics
2024-10-22,STORE_012,Northeast,0,Biologics
2024-10-23,STORE_050,West,267,Biologics
2024-10-25,STORE_016,Southeast,0,Biologics
2024-10-25,STORE_027,Midwest,0,Biologics
2024-10-25,STORE_036,Northeast,92,Biologics
2024-10-25,STORE_040,Midwest,0,Biologics
2024-10-26,STORE_008,West,346,Biologics
2024-10-27,STORE_016,Southeast,117,Biologics
2024-10-27,STORE_003,Midwest,222,Biologics
2024-10-27,STORE_032,Midwest,138,Biologics
2024-10-30,STORE_046,West,0,Biologics
2024-10-30,STORE_010,West,100,Biologics
2024-10-31,STORE_022,West,473,Biologics
2024-10-31,STORE_042,West,0,Biologics
2024-11-01,STORE_004,Southeast,35,Biologics
2024-11-01,STORE_014,Northeast,160,Biologics
2024-11-01,STORE_019,Northeast,0,Biologics
2024-11-01,STORE_031,Midwest,44,Biologics
2024-11-02,STORE_011,Southwest,0,Biologics
2024-11-03,STORE_044,Northeast,0,Biologics
2024-11-03,STORE_028,Northeast,64,Biologics
2024-11-03,STORE_029,Southeast,330,Biologics
2024-11-03,STORE_037,Northeast,81,Biologics
2024-11-04,STORE_017,West,319,Biologics
2024-11-05,STORE_015,Southeast,256,Biologics
2024-11-05,STORE_018,West,24,Biologics
2024-11-05,STORE_030,Southwest,105,Biologics
2024-11-06,STORE_016,Southeast,0,Biologics
2024-11-06,STORE_024,Southeast,416,Biologics
2024-11-08,STORE_002,Northeast,263,Biologics
2024-11-08,STORE_010,West,186,Biologics
2024-11-08,STORE_041,Midwest,299,Biologics
2024-11-08,STORE_048,Southwest,72,Biologics
2024-11-08,STORE_049,Northeast,0,Biologics
2024-11-09,STORE_020,West,331,Biologics
2024-11-09,STORE_047,Northeast,413,Biologics
2024-11-09,STORE_030,Southwest,0,Biologics
2024-11-09,STORE_005,Southeast,268,Biologics
2024-11-09,STORE_029,Southeast,258,Biologics
2024-11-10,STORE_011,Southwest,0,Biologics
2024-11-11,STORE_040,Midwest,10,Biologics
2024-11-12,STORE_010,West,283,Biologics
2024-11-12,STORE_020,West,438,Biologics
2024-11-12,STORE_028,Northeast,346,Biologics
2024-11-12,STORE_040,Midwest,0,Biologics
2024-11-13,STORE_019,Northeast,167,Biologics
2024-11-13,STORE_017,West,0,Biologics
2024-11-14,STORE_040,Midwest,138,Biologics
2024-11-14,STORE_033,Southeast,82,Biologics
2024-11-15,STORE_005,Southeast,49,Biologics
2024-11-16,STORE_037,Northeast,97,Biologics
2024-11-17,STORE_028,Northeast,301,Biologics
2024-11-18,STORE_031,Midwest,428,Biologics
2024-11-18,STORE_046,West,204,Biologics
2024-11-19,STORE_022,West,0,Biologics
2024-11-19,STORE_033,Southeast,0,Biologics
2024-11-19,STORE_008,West,27,Biologics
2024-11-19,STORE_037,Northeast,418,Biologics
2024-11-20,STORE_044,Northeast,0,Biologics
2024-11-20,STORE_041,Midwest,186,Biologics
2024-11-21,STORE_035,Midwest,0,Biologics
2024-11-21,STORE_033,Southeast,230,Biologics
2024-11-21,STORE_012,Northeast,101,Biologics
2024-11-21,STORE_022,West,266,Biologics
2024-11-22,STORE_029,Southeast,0,Biologics
2024-11-23,STORE_045,Southwest,98,Biologics
2024-11-24,STORE_047,Northeast,0,Biologics
2024-11-25,STORE_013,Northeast,391,Biologics
2024-11-26,STORE_048,Southwest,0,Biologics
2024-11-26,STORE_008,West,0,Biologics
2024-11-26,STORE_017,West,37,Biologics
2024-11-26,STORE_032,Midwest,0,Biologics
2024-11-27,STORE_009,Northeast,118,Biologics
2024-11-28,STORE_048,Southwest,123,Biologics
2024-11-28,STORE_009,Northeast,380,Biologics
2024-11-28,STORE_021,Southeast,0,Biologics
2024-11-29,STORE_005,Southeast,298,Biologics
2024-11-29,STORE_046,West,289,Biologics
2024-11-30,STORE_050,West,383,Biologics
2024-12-01,STORE_020,West,0,Biologics
2024-12-01,STORE_006,Southeast,75,Biologics
2024-12-02,STORE_017,West,211,Biologics
2024-12-03,STORE_030,Southwest,0,Biologics
2024-12-03,STORE_048,Southwest,0,Biologics
2024-12-03,STORE_012,Northeast,121,Biologics
2024-12-03,STORE_016,Southeast,220,Biologics
2024-12-03,STORE_008,West,88,Biologics
2024-12-03,STORE_002,Northeast,148,Biologics
2024-12-03,STORE_009,Northeast,192,Biologics
2024-12-04,STORE_015,Southeast,140,Biologics
2024-12-04,STORE_027,Midwest,0,Biologics
2024-12-04,STORE_031,Midwest,393,Biologics
2024-12-04,STORE_041,Midwest,0,Biologics
2024-12-05,STORE_028,Northeast,258,Biologics
2024-12-06,STORE_026,West,0,Biologics
2024-12-07,STORE_026,West,76,Biologics
2024-12-07,STORE_046,West,213,Biologics
2024-12-07,STORE_040,Midwest,92,Biologics
2024-12-07,STORE_038,Southwest,301,Biologics
2024-12-07,STORE_012,Northeast,0,Biologics
2024-12-07,STORE_014,Northeast,60,Biologics
2024-12-07,STORE_004,Southeast,25,Biologics
2024-12-07,STORE_030,Southwest,485,Biologics
2024-12-08,STORE_002,Northeast,0,Biologics
2024-12-08,STORE_027,Midwest,233,Biologics
2024-12-08,STORE_029,Southeast,0,Biologics
2024-12-09,STORE_044,Northeast,400,Biologics
2024-12-09,STORE_050,West,0,Biologics
2024-12-10,STORE_047,Northeast,0,Biologics
2024-12-10,STORE_012,Northeast,0,Biologics
2024-12-10,STORE_050,West,0,Biologics
2024-12-11,STORE_020,West,0,Biologics
2024-12-11,STORE_048,Southwest,432,Biologics
2024-12-11,STORE_046,West,282,Biologics
2024-12-11,STORE_004,Southeast,0,Biologics
2024-12-11,STORE_023,Southwest,161,Biologics
2024-12-11,STORE_042,West,158,Biologics
2024-12-12,STORE_002,Northeast,0,Biologics
2024-12-12,STORE_008,West,84,Biologics
2024-12-12,STORE_025,Southwest,264,Biologics
2024-12-12,STORE_050,West,0,Biologics
2024-12-13,STORE_007,Northeast,165,Biologics
2024-12-13,STORE_009,Northeast,0,Biologics
2024-12-13,STORE_041,Midwest,462,Biologics
2024-12-15,STORE_043,Midwest,200,Biologics
2024-12-16,STORE_042,West,154,Biologics
2024-12-16,STORE_032,Midwest,147,Biologics
2024-12-16,STORE_019,Northeast,228,Biologics
2024-12-16,STORE_011,Southwest,317,Biologics
2024-12-17,STORE_020,West,0,Biologics
2024-12-17,STORE_047,Northeast,24,Biologics
2024-12-18,STORE_016,Southeast,0,Biologics
2024-12-18,STORE_046,West,280,Biologics
2024-12-19,STORE_009,Northeast,95,Biologics
2024-12-19,STORE_022,West,198,Biologics
2024-12-19,STORE_024,Southeast,65,Biologics
2024-12-19,STORE_027,Midwest,0,Biologics
2024-12-20,STORE_030,Southwest,18,Biologics
2024-12-20,STORE_025,Southwest,0,Biologics
2024-12-20,STORE_017,West,441,Biologics
2024-12-20,STORE_021,Southeast,113,Biologics
2024-12-21,STORE_013,Northeast,144,Biologics
2024-12-21,STORE_017,West,129,Biologics
2024-12-21,STORE_019,Northeast,179,Biologics
2024-12-21,STORE_043,Midwest,477,Biologics
2024-12-22,STORE_024,Southeast,249,Biologics
2024-12-22,STORE_039,Northeast,203,Biologics
2024-12-23,STORE_041,Midwest,50,Biologics
2024-12-24,STORE_041,Midwest,22,Biologics
2024-12-25,STORE_030,Southwest,0,Biologics
2024-12-25,STORE_044,Northeast,57,Biologics
2024-12-25,STORE_007,Northeast,0,Biologics
2024-12-26,STORE_001,Northeast,51,Biologics
2024-12-26,STORE_028,Northeast,259,Biologics
2024-12-26,STORE_036,Northeast,0,Biologics
2024-12-26,STORE_039,Northeast,329,Biologics
2024-12-27,STORE_033,Southeast,0,Biologics
2024-12-27,STORE_038,Southwest,237,Biologics
2024-12-27,STORE_050,West,407,Biologics
2024-12-28,STORE_028,Northeast,261,Biologics
2024-12-28,STORE_037,Northeast,165,Biologics
2024-12-29,STORE_016,Southeast,196,Biologics
2024-12-29,STORE_004,Southeast,354,Biologics
2024-12-30,STORE_010,West,110,Biologics
2024-12-31,STORE_008,West,0,Biologics
2024-12-31,STORE_007,Northeast,83,Biologics
2024-12-31,STORE_046,West,138,Biologics
2023-01-01,STORE_026,West,172,Bread
2023-01-02,STORE_014,Northeast,439,Bread
2023-01-02,STORE_023,Southwest,59,Bread
2023-01-02,STORE_043,Midwest,314,Bread
2023-01-03,STORE_020,West,39,Bread
2023-01-03,STORE_035,Midwest,179,Bread
2023-01-04,STORE_039,Northeast,160,Bread
2023-01-04,STORE_042,West,304,Bread
2023-01-06,STORE_009,Northeast,487,Bread
2023-01-06,STORE_024,Southeast,93,Bread
2023-01-06,STORE_005,Southeast,398,Bread
2023-01-07,STORE_048,Southwest,299,Bread
2023-01-08,STORE_016,Southeast,109,Bread
2023-01-09,STORE_012,Northeast,157,Bread
2023-01-09,STORE_016,Southeast,104,Bread
2023-01-10,STORE_033,Southeast,289,Bread
2023-01-10,STORE_044,Northeast,229,Bread
2023-01-11,STORE_011,Southwest,316,Bread
2023-01-12,STORE_042,West,128,Bread
2023-01-12,STORE_003,Midwest,344,Bread
2023-01-12,STORE_040,Midwest,340,Bread
2023-01-13,STORE_022,West,367,Bread
2023-01-13,STORE_021,Southeast,264,Bread
2023-01-14,STORE_001,Northeast,98,Bread
2023-01-15,STORE_001,Northeast,48,Bread
2023-01-16,STORE_040,Midwest,392,Bread
2023-01-16,STORE_044,Northeast,81,Bread
2023-01-18,STORE_015,Southeast,263,Bread
2023-01-18,STORE_048,Southwest,231,Bread
2023-01-19,STORE_033,Southeast,80,Bread
2023-01-19,STORE_045,Southwest,325,Bread
2023-01-20,STORE_004,Southeast,45,Bread
2023-01-20,STORE_039,Northeast,167,Bread
2023-01-21,STORE_049,Northeast,369,Bread
2023-01-22,STORE_038,Southwest,350,Bread
2023-01-22,STORE_041,Midwest,118,Bread
2023-01-23,STORE_016,Southeast,252,Bread
2023-01-23,STORE_035,Midwest,193,Bread
2023-01-24,STORE_007,Northeast,233,Bread
2023-01-25,STORE_021,Southeast,298,Bread
2023-01-25,STORE_030,Southwest,30,Bread
2023-01-26,STORE_041,Midwest,294,Bread
2023-01-28,STORE_044,Northeast,210,Bread
2023-01-28,STORE_036,Northeast,390,Bread
2023-01-28,STORE_004,Southeast,379,Bread
2023-01-28,STORE_008,West,306,Bread
2023-01-28,STORE_016,Southeast,284,Bread
2023-01-29,STORE_010,West,349,Bread
2023-01-29,STORE_035,Midwest,93,Bread
2023-01-30,STORE_022,West,144,Bread
2023-01-30,STORE_025,Southwest,455,Bread
2023-01-30,STORE_048,Southwest,171,Bread
2023-01-31,STORE_035,Midwest,21,Bread
2023-01-31,STORE_045,Southwest,114,Bread
2023-01-31,STORE_025,Southwest,230,Bread
2023-02-01,STORE_007,Northeast,309,Bread
2023-02-02,STORE_001,Northeast,67,Bread
2023-02-02,STORE_024,Southeast,78,Bread
2023-02-03,STORE_026,West,284,Bread
2023-02-03,STORE_040,Midwest,55,Bread
2023-02-04,STORE_002,Northeast,397,Bread
2023-02-05,STORE_018,West,274,Bread
2023-02-05,STORE_041,Midwest,265,Bread
2023-02-06,STORE_024,Southeast,165,Bread
2023-02-08,STORE_014,Northeast,287,Bread
2023-02-08,STORE_005,Southeast,101,Bread
2023-02-10,STORE_008,West,67,Bread
2023-02-10,STORE_017,West,429,Bread
2023-02-10,STORE_030,Southwest,259,Bread
2023-02-10,STORE_043,Midwest,324,Bread
2023-02-11,STORE_048,Southwest,60,Bread
2023-02-12,STORE_031,Midwest,286,Bread
2023-02-13,STORE_032,Midwest,40,Bread
2023-02-14,STORE_037,Northeast,58,Bread
2023-02-14,STORE_045,Southwest,202,Bread
2023-02-14,STORE_014,Northeast,268,Bread
2023-02-15,STORE_004,Southeast,478,Bread
2023-02-15,STORE_018,West,335,Bread
2023-02-15,STORE_019,Northeast,131,Bread
2023-02-16,STORE_003,Midwest,45,Bread
2023-02-16,STORE_007,Northeast,40,Bread
2023-02-16,STORE_030,Southwest,179,Bread
2023-02-16,STORE_040,Midwest,300,Bread
2023-02-17,STORE_044,Northeast,172,Bread
2023-02-17,STORE_032,Midwest,362,Bread
2023-02-17,STORE_020,West,263,Bread
2023-02-17,STORE_026,West,193,Bread
2023-02-18,STORE_043,Midwest,40,Bread
2023-02-19,STORE_002,Northeast,145,Bread
2023-02-19,STORE_041,Midwest,363,Bread
2023-02-19,STORE_047,Northeast,456,Bread
2023-02-20,STORE_050,West,412,Bread
2023-02-21,STORE_024,Southeast,228,Bread
2023-02-22,STORE_014,Northeast,56,Bread
2023-02-22,STORE_020,West,160,Bread
2023-02-23,STORE_011,Southwest,254,Bread
2023-02-24,STORE_005,Southeast,195,Bread
2023-02-24,STORE_021,Southeast,195,Bread
2023-02-24,STORE_026,West,86,Bread
2023-02-26,STORE_031,Midwest,72,Bread
2023-02-27,STORE_037,Northeast,330,Bread
2023-02-28,STORE_021,Southeast,97,Bread
2023-02-28,STORE_029,Southeast,74,Bread
2023-02-28,STORE_041,Midwest,277,Bread
2023-03-01,STORE_038,Southwest,149,Bread
2023-03-01,STORE_017,West,62,Bread
2023-03-01,STORE_007,Northeast,348,Bread
2023-03-02,STORE_014,Northeast,460,Bread
2023-03-02,STORE_023,Southwest,328,Bread
2023-03-02,STORE_033,Southeast,13,Bread
2023-03-03,STORE_001,Northeast,185,Bread
2023-03-03,STORE_020,West,248,Bread
2023-03-03,STORE_043,Midwest,247,Bread
2023-03-04,STORE_037,Northeast,408,Bread
2023-03-06,STORE_044,Northeast,87,Bread
2023-03-06,STORE_020,West,325,Bread
2023-03-06,STORE_009,Northeast,115,Bread
2023-03-07,STORE_043,Midwest,177,Bread
2023-03-07,STORE_049,Northeast,369,Bread
2023-03-08,STORE_018,West,136,Bread
2023-03-08,STORE_049,Northeast,275,Bread
2023-03-09,STORE_002,Northeast,439,Bread
2023-03-09,STORE_003,Midwest,194,Bread
2023-03-09,STORE_032,Midwest,157,Bread
2023-03-10,STORE_041,Midwest,62,Bread
2023-03-10,STORE_031,Midwest,208,Bread
2023-03-10,STORE_025,Southwest,438,Bread
2023-03-11,STORE_036,Northeast,108,Bread
2023-03-12,STORE_005,Southeast,192,Bread
2023-03-12,STORE_047,Northeast,98,Bread
2023-03-13,STORE_042,West,23,Bread
2023-03-13,STORE_048,Southwest,392,Bread
2023-03-16,STORE_027,Midwest,354,Bread
2023-03-16,STORE_048,Southwest,173,Bread
2023-03-17,STORE_044,Northeast,71,Bread
2023-03-17,STORE_042,West,411,Bread
2023-03-17,STORE_027,Midwest,142,Bread
2023-03-17,STORE_021,Southeast,125,Bread
2023-03-17,STORE_039,Northeast,136,Bread
2023-03-18,STORE_011,Southwest,209,Bread
2023-03-18,STORE_024,Southeast,35,Bread
2023-03-18,STORE_028,Northeast,357,Bread
2023-03-18,STORE_037,Northeast,100,Bread
2023-03-19,STORE_046,West,43,Bread
2023-03-19,STORE_042,West,262,Bread
2023-03-20,STORE_046,West,400,Bread
2023-03-20,STORE_009,Northeast,33,Bread
2023-03-20,STORE_030,Southwest,235,Bread
2023-03-21,STORE_035,Midwest,108,Bread
2023-03-22,STORE_016,Southeast,28,Bread
2023-03-22,STORE_041,Midwest,122,Bread
2023-03-23,STORE_022,West,261,Bread
2023-03-23,STORE_041,Midwest,96,Bread
2023-03-24,STORE_021,Southeast,126,Bread
2023-03-25,STORE_047,Northeast,484,Bread
2023-03-25,STORE_043,Midwest,353,Bread
2023-03-27,STORE_002,Northeast,41,Bread
2023-03-27,STORE_019,Northeast,265,Bread
2023-03-27,STORE_020,West,357,Bread
2023-03-27,STORE_022,West,40,Bread
2023-03-27,STORE_025,Southwest,39,Bread
2023-03-27,STORE_046,West,311,Bread
2023-03-28,STORE_033,Southeast,337,Bread
2023-03-28,STORE_019,Northeast,223,Bread
2023-03-29,STORE_040,Midwest,271,Bread
2023-03-29,STORE_049,Northeast,138,Bread
2023-03-29,STORE_001,Northeast,19,Bread
2023-03-31,STORE_013,Northeast,332,Bread
2023-03-31,STORE_044,Northeast,24,Bread
2023-03-31,STORE_009,Northeast,227,Bread
2023-04-01,STORE_044,Northeast,217,Bread
2023-04-02,STORE_012,Northeast,474,Bread
2023-04-02,STORE_031,Midwest,103,Bread
2023-04-02,STORE_034,Southeast,378,Bread
2023-04-03,STORE_008,West,109,Bread
2023-04-03,STORE_036,Northeast,389,Bread
2023-04-05,STORE_007,Northeast,177,Bread
2023-04-05,STORE_036,Northeast,25,Bread
2023-04-06,STORE_006,Southeast,13,Bread
2023-04-07,STORE_034,Southeast,18,Bread
2023-04-07,STORE_042,West,139,Bread
2023-04-08,STORE_004,Southeast,455,Bread
2023-04-08,STORE_044,Northeast,298,Bread
2023-04-09,STORE_027,Midwest,419,Bread
2023-04-09,STORE_036,Northeast,144,Bread
2023-04-09,STORE_049,Northeast,349,Bread
2023-04-11,STORE_043,Midwest,403,Bread
2023-04-11,STORE_034,Southeast,125,Bread
2023-04-11,STORE_041,Midwest,57,Bread
2023-04-11,STORE_028,Northeast,256,Bread
2023-04-11,STORE_029,Southeast,286,Bread
2023-04-11,STORE_006,Southeast,368,Bread
2023-04-12,STORE_019,Northeast,88,Bread
2023-04-12,STORE_020,West,343,Bread
2023-04-12,STORE_032,Midwest,10,Bread
2023-04-13,STORE_037,Northeast,183,Bread
2023-04-14,STORE_035,Midwest,27,Bread
2023-04-14,STORE_050,West,331,Bread
2023-04-15,STORE_042,West,179,Bread
2023-04-15,STORE_050,West,29,Bread
2023-04-15,STORE_034,Southeast,357,Bread
2023-04-18,STORE_007,Northeast,214,Bread
2023-04-18,STORE_019,Northeast,466,Bread
2023-04-18,STORE_030,Southwest,141,Bread
2023-04-18,STORE_038,Southwest,200,Bread
2023-04-19,STORE_006,Southeast,178,Bread
2023-04-19,STORE_022,West,161,Bread
2023-04-20,STORE_004,Southeast,228,Bread
2023-04-20,STORE_020,West,201,Bread
2023-04-20,STORE_047,Northeast,301,Bread
2023-04-21,STORE_006,Southeast,298,Bread
2023-04-22,STORE_044,Northeast,324,Bread
2023-04-22,STORE_035,Midwest,249,Bread
2023-04-23,STORE_008,West,317,Bread
2023-04-23,STORE_026,West,274,Bread
2023-04-23,STORE_027,Midwest,661,Bread
2023-04-23,STORE_041,Midwest,221,Bread
2023-04-24,STORE_012,Northeast,145,Bread
2023-04-24,STORE_016,Southeast,174,Bread
2023-04-24,STORE_022,West,48,Bread
2023-04-24,STORE_037,Northeast,269,Bread
2023-04-24,STORE_042,West,398,Bread
2023-04-25,STORE_041,Midwest,127,Bread
2023-04-25,STORE_023,Southwest,295,Bread
2023-04-26,STORE_002,Northeast,269,Bread
2023-04-26,STORE_017,West,259,Bread
2023-04-26,STORE_020,West,430,Bread
2023-04-26,STORE_033,Southeast,103,Bread
2023-04-26,STORE_035,Midwest,67,Bread
2023-04-26,STORE_040,Midwest,418,Bread
2023-04-27,STORE_015,Southeast,275,Bread
2023-04-29,STORE_039,Northeast,45,Bread
2023-04-30,STORE_030,Southwest,359,Bread
2023-04-30,STORE_015,Southeast,101,Bread
2023-04-30,STORE_006,Southeast,72,Bread
2023-05-01,STORE_014,Northeast,67,Bread
2023-05-01,STORE_037,Northeast,339,Bread
2023-05-02,STORE_013,Northeast,369,Bread
2023-05-02,STORE_045,Southwest,81,Bread
2023-05-04,STORE_026,West,446,Bread
2023-05-04,STORE_036,Northeast,76,Bread
2023-05-05,STORE_048,Southwest,22,Bread
2023-05-05,STORE_034,Southeast,120,Bread
2023-05-05,STORE_016,Southeast,152,Bread
2023-05-05,STORE_026,West,81,Bread
2023-05-06,STORE_004,Southeast,266,Bread
2023-05-06,STORE_008,West,175,Bread
2023-05-06,STORE_035,Midwest,105,Bread
