transaction_date,product_name,store_id,region,units_sold,value
2023-04-20,Lobster,STORE_032,Midwest,18,historical
2023-04-20,Milk,STORE_009,Northeast,302,historical
2023-04-20,Milk,STORE_022,West,414,historical
2023-04-20,Milk,STORE_026,West,165,historical
2023-04-20,Milk,STORE_031,Midwest,480,historical
2023-04-20,Milk,STORE_038,Southwest,47,historical
2023-04-20,Milk Alternatives,STORE_023,Southwest,195,historical
2023-04-20,Milk Alternatives,STORE_030,Southwest,243,historical
2023-04-20,Muffins,STORE_012,Northeast,427,historical
2023-04-20,Muffins,STORE_014,Northeast,119,historical
2023-04-20,Muffins,STORE_017,West,129,historical
2023-04-20,Muffins,STORE_025,Southwest,127,historical
2023-04-20,Muffins,STORE_043,Midwest,211,historical
2023-04-20,Muffins,STORE_045,Southwest,409,historical
2023-04-20,Muffins,STORE_049,Northeast,134,historical
2023-04-20,Pastries,STORE_002,Northeast,41,historical
2023-04-20,Pastries,STORE_030,Southwest,336,historical
2023-04-20,Prepared Salads,STORE_024,Southeast,365,historical
2023-04-20,Probiotics,STORE_045,Southwest,148,historical
2023-04-20,Salads,STORE_014,Northeast,249,historical
2023-04-20,Salads,STORE_027,Midwest,106,historical
2023-04-20,Salads,STORE_040,Midwest,189,historical
2023-04-20,Salami,STORE_001,Northeast,0,historical
2023-04-20,Salami,STORE_016,Southeast,255,historical
2023-04-20,Salami,STORE_025,Southwest,330,historical
2023-04-20,Salmon,STORE_015,Southeast,112,historical
2023-04-20,Salmon,STORE_029,Southeast,310,historical
2023-04-20,Salmon,STORE_042,West,245,historical
2023-04-20,Sandwiches,STORE_023,Southwest,425,historical
2023-04-20,Sandwiches,STORE_031,Midwest,243,historical
2023-04-20,Sandwiches,STORE_036,Northeast,29,historical
2023-04-20,Sausages,STORE_011,Southwest,33,historical
2023-04-20,Sausages,STORE_014,Northeast,368,historical
2023-04-20,Smoothies,STORE_027,Midwest,257,historical
2023-04-20,Soups,STORE_038,Southwest,116,historical
2023-04-20,Sour Cream,STORE_013,Northeast,113,historical
2023-04-20,Sour Cream,STORE_015,Southeast,247,historical
2023-04-20,Sour Cream,STORE_034,Southeast,318,historical
2023-04-20,Sushi,STORE_047,Northeast,64,historical
2023-04-20,Tilapia,STORE_008,West,132,historical
2023-04-20,Tomatoes,STORE_035,Midwest,217,historical
2023-04-20,Turkey,STORE_031,Midwest,91,historical
2023-04-20,Turkey Slices,STORE_011,Southwest,80,historical
2023-04-20,Turkey Slices,STORE_037,Northeast,229,historical
2023-04-20,Turkey Slices,STORE_041,Midwest,356,historical
2023-04-20,Vaccines,STORE_030,Southwest,119,historical
2023-04-20,Vaccines,STORE_045,Southwest,69,historical
2023-04-20,Wraps,STORE_019,Northeast,48,historical
2023-04-20,Yogurt,STORE_017,West,442,historical
2023-04-20,Yogurt,STORE_035,Midwest,322,historical
2023-04-20,Yogurt,STORE_050,West,42,historical
2023-04-21,Antibiotics,STORE_014,Northeast,252,historical
2023-04-21,Antibiotics,STORE_021,Southeast,45,historical
2023-04-21,Antibiotics,STORE_025,Southwest,307,historical
2023-04-21,Antibiotics,STORE_035,Midwest,177,historical
2023-04-21,Apples,STORE_035,Midwest,371,historical
2023-04-21,Apples,STORE_037,Northeast,164,historical
2023-04-21,Avocados,STORE_002,Northeast,164,historical
2023-04-21,Avocados,STORE_024,Southeast,162,historical
2023-04-21,Avocados,STORE_044,Northeast,36,historical
2023-04-21,Bagels,STORE_007,Northeast,354,historical
2023-04-21,Bagels,STORE_014,Northeast,84,historical
2023-04-21,Bagels,STORE_041,Midwest,35,historical
2023-04-21,Bananas,STORE_031,Midwest,152,historical
2023-04-21,Bananas,STORE_038,Southwest,272,historical
2023-04-21,Beef,STORE_047,Northeast,231,historical
2023-04-21,Berries,STORE_035,Midwest,251,historical
2023-04-21,Biologics,STORE_027,Midwest,220,historical
2023-04-21,Bread,STORE_006,Southeast,298,historical
2023-04-21,Butter,STORE_039,Northeast,51,historical
2023-04-21,Butter,STORE_045,Southwest,42,historical
2023-04-21,Cakes,STORE_042,West,170,historical
2023-04-21,Cheese,STORE_014,Northeast,26,historical
2023-04-21,Cheese,STORE_022,West,264,historical
2023-04-21,Cheese,STORE_025,Southwest,85,historical
2023-04-21,Chicken,STORE_016,Southeast,283,historical
2023-04-21,Chicken,STORE_024,Southeast,319,historical
2023-04-21,Chicken,STORE_028,Northeast,138,historical
2023-04-21,Chicken,STORE_030,Southwest,93,historical
2023-04-21,Chicken,STORE_050,West,8,historical
2023-04-21,Cold Brew Coffee,STORE_002,Northeast,436,historical
2023-04-21,Cold Brew Coffee,STORE_011,Southwest,103,historical
2023-04-21,Cold Brew Coffee,STORE_030,Southwest,365,historical
2023-04-21,Cold Brew Coffee,STORE_045,Southwest,156,historical
2023-04-21,Cottage Cheese,STORE_042,West,59,historical
2023-04-21,Crab,STORE_047,Northeast,158,historical
2023-04-21,Cream,STORE_021,Southeast,347,historical
2023-04-21,Cream,STORE_033,Southeast,49,historical
2023-04-21,Cream,STORE_043,Midwest,278,historical
2023-04-21,Croissants,STORE_007,Northeast,155,historical
2023-04-21,Croissants,STORE_026,West,203,historical
2023-04-21,Croissants,STORE_029,Southeast,144,historical
2023-04-21,Croissants,STORE_031,Midwest,84,historical
2023-04-21,Croissants,STORE_046,West,275,historical
2023-04-21,Dips,STORE_015,Southeast,210,historical
2023-04-21,Dips,STORE_018,West,382,historical
2023-04-21,Dips,STORE_023,Southwest,224,historical
2023-04-21,Donuts,STORE_001,Northeast,61,historical
2023-04-21,Donuts,STORE_024,Southeast,247,historical
2023-04-21,Eye Drops,STORE_007,Northeast,82,historical
2023-04-21,Eye Drops,STORE_037,Northeast,0,historical
2023-04-21,Fresh Juice,STORE_029,Southeast,0,historical
2023-04-21,Fresh Juice,STORE_030,Southwest,184,historical
2023-04-21,Fresh Juice,STORE_033,Southeast,170,historical
2023-04-21,Fresh Juice,STORE_048,Southwest,201,historical
2023-04-21,Fresh Pasta,STORE_010,West,278,historical
2023-04-21,Fresh Pasta,STORE_029,Southeast,344,historical
2023-04-21,Fresh Pasta,STORE_037,Northeast,207,historical
2023-04-21,Frozen Desserts,STORE_006,Southeast,58,historical
2023-04-21,Frozen Desserts,STORE_040,Midwest,0,historical
2023-04-21,Frozen Dinners,STORE_040,Midwest,0,historical
2023-04-21,Frozen Dinners,STORE_048,Southwest,0,historical
2023-04-21,Grapes,STORE_041,Midwest,61,historical
2023-04-21,Grapes,STORE_047,Northeast,92,historical
2023-04-21,Grapes,STORE_050,West,0,historical
2023-04-21,Ground Beef,STORE_030,Southwest,267,historical
2023-04-21,Ham,STORE_002,Northeast,409,historical
2023-04-21,Ham,STORE_031,Midwest,219,historical
2023-04-21,Ham,STORE_050,West,213,historical
2023-04-21,Hummus,STORE_012,Northeast,89,historical
2023-04-21,Hummus,STORE_037,Northeast,199,historical
2023-04-21,Hummus,STORE_042,West,176,historical
2023-04-21,Hummus,STORE_043,Midwest,30,historical
2023-04-21,Ice Cream,STORE_004,Southeast,354,historical
2023-04-21,Ice Cream,STORE_007,Northeast,476,historical
2023-04-21,Ice Cream,STORE_027,Midwest,0,historical
2023-04-21,Insulin,STORE_018,West,132,historical
2023-04-21,Insulin,STORE_033,Southeast,306,historical
2023-04-21,Insulin,STORE_036,Northeast,230,historical
2023-04-21,Insulin,STORE_041,Midwest,460,historical
2023-04-21,Insulin,STORE_050,West,0,historical
2023-04-21,Lamb,STORE_007,Northeast,133,historical
2023-04-21,Lamb,STORE_027,Midwest,368,historical
2023-04-21,Lettuce,STORE_015,Southeast,21,historical
2023-04-21,Lobster,STORE_032,Midwest,345,historical
2023-04-21,Milk,STORE_006,Southeast,322,historical
2023-04-21,Milk,STORE_029,Southeast,245,historical
2023-04-21,Milk Alternatives,STORE_012,Northeast,26,historical
2023-04-21,Muffins,STORE_004,Southeast,229,historical
2023-04-21,Pastries,STORE_009,Northeast,328,historical
2023-04-21,Pastries,STORE_027,Midwest,204,historical
2023-04-21,Pastries,STORE_034,Southeast,203,historical
2023-04-21,Pizza,STORE_009,Northeast,477,historical
2023-04-21,Pizza,STORE_037,Northeast,282,historical
2023-04-21,Pizza,STORE_048,Southwest,0,historical
2023-04-21,Pork,STORE_025,Southwest,323,historical
2023-04-21,Pork,STORE_042,West,359,historical
2023-04-21,Prepared Salads,STORE_006,Southeast,14,historical
2023-04-21,Prepared Salads,STORE_012,Northeast,163,historical
2023-04-21,Prepared Salads,STORE_027,Midwest,6,historical
2023-04-21,Prepared Salads,STORE_029,Southeast,257,historical
2023-04-21,Prepared Salads,STORE_038,Southwest,248,historical
2023-04-21,Probiotics,STORE_012,Northeast,0,historical
2023-04-21,Probiotics,STORE_028,Northeast,62,historical
2023-04-21,Salads,STORE_005,Southeast,172,historical
2023-04-21,Salads,STORE_036,Northeast,439,historical
2023-04-21,Salami,STORE_004,Southeast,146,historical
2023-04-21,Salami,STORE_017,West,66,historical
2023-04-21,Salmon,STORE_002,Northeast,206,historical
2023-04-21,Salmon,STORE_005,Southeast,110,historical
2023-04-21,Salmon,STORE_018,West,345,historical
2023-04-21,Salmon,STORE_035,Midwest,392,historical
2023-04-21,Sandwiches,STORE_012,Northeast,26,historical
2023-04-21,Sandwiches,STORE_028,Northeast,267,historical
2023-04-21,Sausages,STORE_010,West,377,historical
2023-04-21,Sausages,STORE_039,Northeast,157,historical
2023-04-21,Smoothies,STORE_006,Southeast,494,historical
2023-04-21,Smoothies,STORE_040,Midwest,216,historical
2023-04-21,Smoothies,STORE_041,Midwest,140,historical
2023-04-21,Soups,STORE_049,Northeast,244,historical
2023-04-21,Sour Cream,STORE_028,Northeast,114,historical
2023-04-21,Sour Cream,STORE_047,Northeast,93,historical
2023-04-21,Sushi,STORE_002,Northeast,333,historical
2023-04-21,Sushi,STORE_042,West,299,historical
2023-04-21,Sushi,STORE_044,Northeast,46,historical
2023-04-21,Tilapia,STORE_006,Southeast,175,historical
2023-04-21,Tilapia,STORE_033,Southeast,72,historical
2023-04-21,Tilapia,STORE_036,Northeast,61,historical
2023-04-21,Tilapia,STORE_039,Northeast,293,historical
2023-04-21,Tuna,STORE_005,Southeast,179,historical
2023-04-21,Turkey,STORE_009,Northeast,144,historical
2023-04-21,Turkey,STORE_031,Midwest,127,historical
2023-04-21,Turkey,STORE_032,Midwest,51,historical
2023-04-21,Turkey,STORE_041,Midwest,54,historical
2023-04-21,Turkey Slices,STORE_011,Southwest,452,historical
2023-04-21,Turkey Slices,STORE_016,Southeast,463,historical
2023-04-21,Turkey Slices,STORE_046,West,372,historical
2023-04-21,Wraps,STORE_035,Midwest,206,historical
2023-04-21,Wraps,STORE_039,Northeast,191,historical
2023-04-21,Wraps,STORE_045,Southwest,35,historical
2023-04-21,Wraps,STORE_046,West,275,historical
2023-04-22,Antibiotics,STORE_021,Southeast,177,historical
2023-04-22,Antibiotics,STORE_026,West,47,historical
2023-04-22,Apples,STORE_012,Northeast,339,historical
2023-04-22,Apples,STORE_040,Midwest,60,historical
2023-04-22,Avocados,STORE_014,Northeast,269,historical
2023-04-22,Bagels,STORE_029,Southeast,229,historical
2023-04-22,Bagels,STORE_041,Midwest,451,historical
2023-04-22,Beef,STORE_023,Southwest,159,historical
2023-04-22,Beef,STORE_026,West,189,historical
2023-04-22,Beef,STORE_030,Southwest,206,historical
2023-04-22,Beef,STORE_040,Midwest,119,historical
2023-04-22,Beef,STORE_042,West,245,historical
2023-04-22,Berries,STORE_001,Northeast,280,historical
2023-04-22,Biologics,STORE_007,Northeast,336,historical
2023-04-22,Biologics,STORE_013,Northeast,144,historical
2023-04-22,Biologics,STORE_023,Southwest,0,historical
2023-04-22,Biologics,STORE_047,Northeast,0,historical
2023-04-22,Bread,STORE_035,Midwest,249,historical
2023-04-22,Bread,STORE_044,Northeast,324,historical
2023-04-22,Butter,STORE_003,Midwest,422,historical
2023-04-22,Butter,STORE_021,Southeast,238,historical
2023-04-22,Butter,STORE_043,Midwest,193,historical
2023-04-22,Cakes,STORE_009,Northeast,11,historical
2023-04-22,Cakes,STORE_022,West,161,historical
2023-04-22,Cheese,STORE_006,Southeast,82,historical
2023-04-22,Cheese,STORE_012,Northeast,349,historical
2023-04-22,Chicken,STORE_016,Southeast,370,historical
2023-04-22,Chicken,STORE_044,Northeast,41,historical
2023-04-22,Cod,STORE_045,Southwest,50,historical
2023-04-22,Cottage Cheese,STORE_024,Southeast,80,historical
2023-04-22,Cottage Cheese,STORE_048,Southwest,317,historical
2023-04-22,Cream,STORE_009,Northeast,373,historical
2023-04-22,Cream,STORE_031,Midwest,272,historical
2023-04-22,Croissants,STORE_032,Midwest,92,historical
2023-04-22,Croissants,STORE_045,Southwest,195,historical
2023-04-22,Dips,STORE_005,Southeast,250,historical
2023-04-22,Dips,STORE_020,West,482,historical
2023-04-22,Dips,STORE_041,Midwest,435,historical
2023-04-22,Donuts,STORE_016,Southeast,387,historical
2023-04-22,Donuts,STORE_030,Southwest,72,historical
2023-04-22,Donuts,STORE_034,Southeast,157,historical
2023-04-22,Eye Drops,STORE_028,Northeast,494,historical
2023-04-22,Fresh Pasta,STORE_008,West,99,historical
2023-04-22,Fresh Pasta,STORE_026,West,184,historical
2023-04-22,Frozen Desserts,STORE_020,West,85,historical
2023-04-22,Frozen Desserts,STORE_030,Southwest,427,historical
2023-04-22,Frozen Dinners,STORE_013,Northeast,237,historical
2023-04-22,Frozen Dinners,STORE_017,West,0,historical
2023-04-22,Frozen Dinners,STORE_018,West,72,historical
2023-04-22,Frozen Dinners,STORE_037,Northeast,196,historical
2023-04-22,Frozen Vegetables,STORE_050,West,142,historical
2023-04-22,Ground Beef,STORE_008,West,79,historical
2023-04-22,Ham,STORE_007,Northeast,359,historical
2023-04-22,Ham,STORE_017,West,82,historical
2023-04-22,Ham,STORE_026,West,95,historical
2023-04-22,Ham,STORE_048,Southwest,443,historical
2023-04-22,Hummus,STORE_036,Northeast,266,historical
2023-04-22,Ice Cream,STORE_003,Midwest,261,historical
2023-04-22,Ice Cream,STORE_012,Northeast,349,historical
2023-04-22,Ice Cream,STORE_015,Southeast,450,historical
2023-04-22,Ice Cream,STORE_024,Southeast,185,historical
2023-04-22,Insulin,STORE_001,Northeast,280,historical
2023-04-22,Insulin,STORE_005,Southeast,409,historical
2023-04-22,Insulin,STORE_029,Southeast,91,historical
2023-04-22,Insulin,STORE_040,Midwest,137,historical
2023-04-22,Insulin,STORE_047,Northeast,71,historical
2023-04-22,Insulin,STORE_048,Southwest,114,historical
2023-04-22,Kombucha,STORE_002,Northeast,480,historical
2023-04-22,Kombucha,STORE_015,Southeast,226,historical
2023-04-22,Lamb,STORE_029,Southeast,200,historical
2023-04-22,Lamb,STORE_044,Northeast,481,historical
2023-04-22,Lobster,STORE_024,Southeast,327,historical
2023-04-22,Milk,STORE_007,Northeast,477,historical
2023-04-22,Milk Alternatives,STORE_003,Midwest,180,historical
2023-04-22,Milk Alternatives,STORE_039,Northeast,205,historical
2023-04-22,Milk Alternatives,STORE_042,West,0,historical
2023-04-22,Muffins,STORE_003,Midwest,408,historical
2023-04-22,Muffins,STORE_022,West,9,historical
2023-04-22,Muffins,STORE_023,Southwest,243,historical
2023-04-22,Muffins,STORE_041,Midwest,346,historical
2023-04-22,Pastries,STORE_045,Southwest,40,historical
2023-04-22,Pastries,STORE_048,Southwest,259,historical
2023-04-22,Pizza,STORE_044,Northeast,489,historical
2023-04-22,Pork,STORE_012,Northeast,374,historical
2023-04-22,Prepared Salads,STORE_002,Northeast,450,historical
2023-04-22,Probiotics,STORE_001,Northeast,0,historical
2023-04-22,Probiotics,STORE_029,Southeast,210,historical
2023-04-22,Probiotics,STORE_031,Midwest,24,historical
2023-04-22,Probiotics,STORE_038,Southwest,485,historical
2023-04-22,Salads,STORE_019,Northeast,363,historical
2023-04-22,Salami,STORE_027,Midwest,268,historical
2023-04-22,Salami,STORE_050,West,118,historical
2023-04-22,Salmon,STORE_034,Southeast,208,historical
2023-04-22,Salmon,STORE_039,Northeast,98,historical
2023-04-22,Sandwiches,STORE_025,Southwest,30,historical
2023-04-22,Sandwiches,STORE_028,Northeast,453,historical
2023-04-22,Sausages,STORE_020,West,279,historical
2023-04-22,Shrimp,STORE_002,Northeast,328,historical
2023-04-22,Shrimp,STORE_034,Southeast,320,historical
2023-04-22,Smoothies,STORE_020,West,260,historical
2023-04-22,Smoothies,STORE_041,Midwest,455,historical
2023-04-22,Soups,STORE_011,Southwest,434,historical
2023-04-22,Soups,STORE_015,Southeast,329,historical
2023-04-22,Soups,STORE_028,Northeast,81,historical
2023-04-22,Sushi,STORE_019,Northeast,65,historical
2023-04-22,Sushi,STORE_046,West,343,historical
2023-04-22,Sushi,STORE_047,Northeast,83,historical
2023-04-22,Tilapia,STORE_031,Midwest,141,historical
2023-04-22,Tomatoes,STORE_003,Midwest,277,historical
2023-04-22,Tomatoes,STORE_038,Southwest,54,historical
2023-04-22,Tuna,STORE_014,Northeast,471,historical
2023-04-22,Tuna,STORE_050,West,296,historical
2023-04-22,Turkey,STORE_023,Southwest,244,historical
2023-04-22,Turkey Slices,STORE_018,West,191,historical
2023-04-22,Wraps,STORE_037,Northeast,117,historical
2023-04-22,Wraps,STORE_048,Southwest,184,historical
2023-04-22,Yogurt,STORE_005,Southeast,428,historical
2023-04-23,Antibiotics,STORE_016,Southeast,64,historical
2023-04-23,Antibiotics,STORE_019,Northeast,219,historical
2023-04-23,Antibiotics,STORE_022,West,286,historical
2023-04-23,Antibiotics,STORE_023,Southwest,29,historical
2023-04-23,Apples,STORE_005,Southeast,386,historical
2023-04-23,Apples,STORE_008,West,362,historical
2023-04-23,Apples,STORE_029,Southeast,322,historical
2023-04-23,Apples,STORE_046,West,240,historical
2023-04-23,Apples,STORE_048,Southwest,453,historical
2023-04-23,Avocados,STORE_050,West,300,historical
2023-04-23,Bagels,STORE_006,Southeast,336,historical
2023-04-23,Bagels,STORE_007,Northeast,94,historical
2023-04-23,Bagels,STORE_029,Southeast,59,historical
2023-04-23,Bagels,STORE_046,West,142,historical
2023-04-23,Bagels,STORE_050,West,316,historical
2023-04-23,Bananas,STORE_011,Southwest,19,historical
2023-04-23,Bananas,STORE_035,Midwest,34,historical
2023-04-23,Bananas,STORE_044,Northeast,104,historical
2023-04-23,Bananas,STORE_048,Southwest,85,historical
2023-04-23,Beef,STORE_007,Northeast,257,historical
2023-04-23,Beef,STORE_022,West,78,historical
2023-04-23,Beef,STORE_027,Midwest,354,historical
2023-04-23,Beef,STORE_039,Northeast,115,historical
2023-04-23,Beef,STORE_042,West,421,historical
2023-04-23,Berries,STORE_007,Northeast,96,historical
2023-04-23,Berries,STORE_024,Southeast,329,historical
2023-04-23,Berries,STORE_028,Northeast,202,historical
2023-04-23,Berries,STORE_034,Southeast,52,historical
2023-04-23,Biologics,STORE_002,Northeast,480,historical
2023-04-23,Biologics,STORE_015,Southeast,410,historical
2023-04-23,Biologics,STORE_023,Southwest,268,historical
2023-04-23,Bread,STORE_008,West,317,historical
2023-04-23,Bread,STORE_026,West,274,historical
2023-04-23,Bread,STORE_027,Midwest,661,historical
2023-04-23,Bread,STORE_041,Midwest,221,historical
2023-04-23,Butter,STORE_023,Southwest,34,historical
2023-04-23,Butter,STORE_024,Southeast,330,historical
2023-04-23,Butter,STORE_045,Southwest,57,historical
2023-04-23,Cakes,STORE_002,Northeast,0,historical
2023-04-23,Cakes,STORE_050,West,366,historical
2023-04-23,Cheese,STORE_005,Southeast,175,historical
2023-04-23,Cheese,STORE_015,Southeast,182,historical
2023-04-23,Cheese,STORE_050,West,273,historical
2023-04-23,Cod,STORE_012,Northeast,27,historical
2023-04-23,Cod,STORE_017,West,193,historical
2023-04-23,Cod,STORE_025,Southwest,46,historical
2023-04-23,Cod,STORE_028,Northeast,71,historical
2023-04-23,Cod,STORE_042,West,234,historical
2023-04-23,Cod,STORE_046,West,91,historical
2023-04-23,Cold Brew Coffee,STORE_004,Southeast,156,historical
2023-04-23,Cold Brew Coffee,STORE_012,Northeast,278,historical
2023-04-23,Cold Brew Coffee,STORE_025,Southwest,432,historical
2023-04-23,Cold Brew Coffee,STORE_048,Southwest,163,historical
2023-04-23,Crab,STORE_010,West,101,historical
2023-04-23,Cream,STORE_014,Northeast,93,historical
2023-04-23,Cream,STORE_047,Northeast,448,historical
2023-04-23,Cream,STORE_050,West,300,historical
2023-04-23,Dips,STORE_012,Northeast,208,historical
2023-04-23,Eye Drops,STORE_009,Northeast,310,historical
2023-04-23,Eye Drops,STORE_010,West,97,historical
2023-04-23,Eye Drops,STORE_039,Northeast,474,historical
2023-04-23,Eye Drops,STORE_040,Midwest,266,historical
2023-04-23,Fresh Juice,STORE_017,West,179,historical
2023-04-23,Fresh Pasta,STORE_014,Northeast,431,historical
2023-04-23,Fresh Pasta,STORE_050,West,198,historical
2023-04-23,Frozen Desserts,STORE_005,Southeast,218,historical
2023-04-23,Frozen Dinners,STORE_024,Southeast,0,historical
2023-04-23,Frozen Dinners,STORE_032,Midwest,253,historical
2023-04-23,Frozen Dinners,STORE_041,Midwest,167,historical
2023-04-23,Frozen Vegetables,STORE_008,West,408,historical
2023-04-23,Frozen Vegetables,STORE_036,Northeast,457,historical
2023-04-23,Frozen Vegetables,STORE_046,West,0,historical
2023-04-23,Frozen Vegetables,STORE_049,Northeast,356,historical
2023-04-23,Grapes,STORE_037,Northeast,445,historical
2023-04-23,Ground Beef,STORE_010,West,404,historical
2023-04-23,Ground Beef,STORE_030,Southwest,26,historical
2023-04-23,Ham,STORE_006,Southeast,296,historical
2023-04-23,Ham,STORE_009,Northeast,399,historical
2023-04-23,Ham,STORE_012,Northeast,130,historical
2023-04-23,Ham,STORE_024,Southeast,53,historical
2023-04-23,Ham,STORE_032,Midwest,56,historical
2023-04-23,Ham,STORE_035,Midwest,89,historical
2023-04-23,Hummus,STORE_033,Southeast,303,historical
2023-04-23,Hummus,STORE_044,Northeast,428,historical
2023-04-23,Ice Cream,STORE_013,Northeast,288,historical
2023-04-23,Ice Cream,STORE_015,Southeast,19,historical
2023-04-23,Ice Cream,STORE_030,Southwest,0,historical
2023-04-23,Ice Cream,STORE_033,Southeast,281,historical
2023-04-23,Insulin,STORE_017,West,0,historical
2023-04-23,Insulin,STORE_023,Southwest,361,historical
2023-04-23,Insulin,STORE_032,Midwest,149,historical
2023-04-23,Kombucha,STORE_025,Southwest,28,historical
2023-04-23,Kombucha,STORE_035,Midwest,353,historical
2023-04-23,Lamb,STORE_007,Northeast,104,historical
2023-04-23,Lettuce,STORE_043,Midwest,375,historical
2023-04-23,Lobster,STORE_020,West,467,historical
2023-04-23,Lobster,STORE_048,Southwest,303,historical
2023-04-23,Milk Alternatives,STORE_006,Southeast,72,historical
2023-04-23,Milk Alternatives,STORE_022,West,401,historical
2023-04-23,Milk Alternatives,STORE_042,West,129,historical
2023-04-23,Muffins,STORE_009,Northeast,106,historical
2023-04-23,Muffins,STORE_019,Northeast,280,historical
2023-04-23,Muffins,STORE_041,Midwest,116,historical
2023-04-23,Muffins,STORE_046,West,329,historical
2023-04-23,Pastries,STORE_002,Northeast,109,historical
2023-04-23,Pastries,STORE_012,Northeast,459,historical
2023-04-23,Pastries,STORE_020,West,404,historical
2023-04-23,Pizza,STORE_014,Northeast,0,historical
2023-04-23,Pizza,STORE_025,Southwest,0,historical
2023-04-23,Pizza,STORE_032,Midwest,0,historical
2023-04-23,Pizza,STORE_033,Southeast,220,historical
2023-04-23,Pork,STORE_040,Midwest,311,historical
2023-04-23,Prepared Salads,STORE_014,Northeast,271,historical
2023-04-23,Prepared Salads,STORE_015,Southeast,386,historical
2023-04-23,Probiotics,STORE_009,Northeast,0,historical
2023-04-23,Probiotics,STORE_015,Southeast,0,historical
2023-04-23,Salads,STORE_003,Midwest,443,historical
2023-04-23,Salads,STORE_016,Southeast,311,historical
2023-04-23,Salads,STORE_050,West,492,historical
2023-04-23,Salami,STORE_026,West,457,historical
2023-04-23,Salami,STORE_041,Midwest,191,historical
2023-04-23,Salmon,STORE_003,Midwest,336,historical
2023-04-23,Salmon,STORE_005,Southeast,71,historical
2023-04-23,Salmon,STORE_025,Southwest,92,historical
2023-04-23,Sandwiches,STORE_035,Midwest,500,historical
2023-04-23,Sandwiches,STORE_037,Northeast,243,historical
2023-04-23,Sausages,STORE_011,Southwest,155,historical
2023-04-23,Sausages,STORE_026,West,27,historical
2023-04-23,Sausages,STORE_036,Northeast,116,historical
2023-04-23,Sausages,STORE_046,West,66,historical
2023-04-23,Shrimp,STORE_048,Southwest,334,historical
2023-04-23,Smoothies,STORE_016,Southeast,440,historical
2023-04-23,Smoothies,STORE_045,Southwest,499,historical
2023-04-23,Soups,STORE_005,Southeast,227,historical
2023-04-23,Sour Cream,STORE_004,Southeast,207,historical
2023-04-23,Sour Cream,STORE_017,West,384,historical
2023-04-23,Sushi,STORE_028,Northeast,25,historical
2023-04-23,Sushi,STORE_032,Midwest,308,historical
2023-04-23,Tilapia,STORE_005,Southeast,381,historical
2023-04-23,Tomatoes,STORE_025,Southwest,159,historical
2023-04-23,Tuna,STORE_049,Northeast,247,historical
2023-04-23,Turkey,STORE_012,Northeast,245,historical
2023-04-23,Turkey,STORE_034,Southeast,462,historical
2023-04-23,Turkey,STORE_038,Southwest,271,historical
2023-04-23,Turkey Slices,STORE_008,West,127,historical
2023-04-23,Turkey Slices,STORE_041,Midwest,254,historical
2023-04-23,Turkey Slices,STORE_045,Southwest,496,historical
2023-04-23,Turkey Slices,STORE_050,West,58,historical
2023-04-23,Vaccines,STORE_026,West,48,historical
2023-04-23,Vaccines,STORE_040,Midwest,420,historical
2023-04-23,Yogurt,STORE_006,Southeast,210,historical
2023-04-23,Yogurt,STORE_013,Northeast,302,historical
2023-04-23,Yogurt,STORE_018,West,474,historical
2023-04-23,Yogurt,STORE_029,Southeast,311,historical
2023-04-23,Yogurt,STORE_041,Midwest,283,historical
2023-04-24,Antibiotics,STORE_005,Southeast,209,historical
2023-04-24,Antibiotics,STORE_019,Northeast,66,historical
2023-04-24,Antibiotics,STORE_045,Southwest,289,historical
2023-04-24,Apples,STORE_006,Southeast,117,historical
2023-04-24,Apples,STORE_036,Northeast,27,historical
2023-04-24,Apples,STORE_042,West,182,historical
2023-04-24,Avocados,STORE_005,Southeast,235,historical
2023-04-24,Avocados,STORE_016,Southeast,62,historical
2023-04-24,Bagels,STORE_001,Northeast,73,historical
2023-04-24,Bagels,STORE_021,Southeast,321,historical
2023-04-24,Bananas,STORE_003,Midwest,0,historical
2023-04-24,Bananas,STORE_031,Midwest,115,historical
2023-04-24,Beef,STORE_001,Northeast,170,historical
2023-04-24,Beef,STORE_024,Southeast,164,historical
2023-04-24,Berries,STORE_010,West,188,historical
2023-04-24,Biologics,STORE_019,Northeast,391,historical
2023-04-24,Biologics,STORE_042,West,194,historical
2023-04-24,Bread,STORE_012,Northeast,145,historical
2023-04-24,Bread,STORE_016,Southeast,174,historical
2023-04-24,Bread,STORE_022,West,48,historical
2023-04-24,Bread,STORE_037,Northeast,269,historical
2023-04-24,Bread,STORE_042,West,398,historical
2023-04-24,Butter,STORE_026,West,400,historical
2023-04-24,Butter,STORE_030,Southwest,59,historical
2023-04-24,Cheese,STORE_023,Southwest,156,historical
2023-04-24,Cheese,STORE_029,Southeast,448,historical
2023-04-24,Cheese,STORE_042,West,433,historical
2023-04-24,Cod,STORE_043,Midwest,109,historical
2023-04-24,Cold Brew Coffee,STORE_030,Southwest,199,historical
2023-04-24,Cottage Cheese,STORE_024,Southeast,490,historical
2023-04-24,Crab,STORE_001,Northeast,70,historical
2023-04-24,Croissants,STORE_008,West,397,historical
2023-04-24,Croissants,STORE_020,West,87,historical
2023-04-24,Dips,STORE_016,Southeast,308,historical
2023-04-24,Dips,STORE_026,West,304,historical
