category,product_name,store_id,discount_pct,predicted_sales,predicted_waste,revenue,profit
Ready_to_Eat,Wraps,STORE_049,0.1,8348.440368550395,1291.6731223951178,84245.62965729086,25017.356618224116
Ready_to_Eat,Wraps,STORE_050,0.1,6483.060686181445,1096.5168374293803,68745.48130100098,18670.61034415277
Dairy,Yogurt,STORE_001,0.1,7905.49931417221,1402.6617647370203,49328.339345606044,13915.957640955818
Dairy,Yogurt,STORE_002,0.1,5223.875436585781,1202.7836314392716,32074.5951806367,7346.239233335858
Dairy,Yogurt,STORE_003,0.1,8153.608089907217,1223.6219832127626,53357.69096435812,16576.885006967517
Dairy,Yogurt,STORE_004,0.1,5639.122108008742,1024.8550127071674,37549.03440986087,10399.497992129387
Dairy,Yogurt,STORE_005,0.1,5994.956716260054,1037.7273447076989,34034.19616878989,9029.366736845575
Dairy,Yogurt,STORE_006,0.1,6633.521919336381,537.9661862821305,44619.05848603231,16817.589596584545
Dairy,Yogurt,STORE_007,0.1,5447.854615250839,746.9005584385736,30985.168383749624,7597.15180526587
Dairy,Yogurt,STORE_008,0.1,4722.2905367138355,786.0459398515912,25591.74522014013,7640.076643013401
Dairy,Yogurt,STORE_009,0.1,6919.796602630202,983.614594880142,46781.284932081486,14377.299022289077
Dairy,Yogurt,STORE_010,0.1,6984.765786629941,1080.4694504402025,41678.09744882086,12572.086755041251
Dairy,Yogurt,STORE_011,0.1,6970.37430302904,978.4974006106681,44613.88072653737,14136.581802832123
Dairy,Yogurt,STORE_012,0.1,4972.34384354408,919.4116173032224,34889.871247896626,9584.781543557461
Dairy,Yogurt,STORE_013,0.1,6743.088150143933,1314.7670571978604,46616.316999575036,13031.176495374442
Dairy,Yogurt,STORE_014,0.1,7833.631408737215,1170.4013695859135,48472.66794987559,12769.029738889589
Dairy,Yogurt,STORE_015,0.1,3710.8688946714315,554.5001860171096,21102.65115574081,6779.135557161957
Dairy,Yogurt,STORE_016,0.1,4599.224226108771,517.9569992700539,27101.53391342832,7518.889339886516
Dairy,Yogurt,STORE_017,0.1,7592.292748340557,978.001853001669,45435.46367077081,13476.558641249478
Dairy,Yogurt,STORE_018,0.1,6747.787774710138,1547.3035682135587,41836.52519562338,9663.420915569322
Dairy,Yogurt,STORE_019,0.1,8302.170837632384,1196.0240139819764,50593.42908453175,16194.133396935078
Dairy,Yogurt,STORE_020,0.1,5834.158102603609,697.7461092206236,34543.825734819715,11099.314156072123
Dairy,Yogurt,STORE_021,0.1,6279.753521715941,1109.4222883263376,40591.541795181634,10785.45387142359
Dairy,Yogurt,STORE_022,0.1,7085.009092595731,955.8084103568448,48626.01724324735,15671.634541630418
Dairy,Yogurt,STORE_023,0.1,7490.3948458332925,879.764720589469,50771.104393259,16466.95042829087
Dairy,Yogurt,STORE_024,0.1,4753.241298985966,857.935566176505,30507.129307552623,8572.307048997938
Dairy,Yogurt,STORE_025,0.1,7425.960285065379,678.187296623318,46465.51384163426,14920.818013323224
Dairy,Yogurt,STORE_026,0.1,5931.2709570510015,623.2199581442336,36637.46070170404,11733.126261843481
Dairy,Yogurt,STORE_027,0.1,4631.83512350523,650.5006933309116,27257.979155018398,7685.868486477129
Dairy,Yogurt,STORE_028,0.1,4951.51081012447,1014.7712624679698,30752.757226289574,8213.181170308831
Dairy,Yogurt,STORE_029,0.1,6045.06867089715,1138.483497993626,38153.34669104545,10164.741188874117
Dairy,Yogurt,STORE_030,0.1,3939.6577327373097,874.0240455589905,24083.5912093682,5301.737541462697
Dairy,Yogurt,STORE_031,0.1,9702.991706402769,1038.4546410896096,65953.66037634622,21591.486961202696
Dairy,Yogurt,STORE_032,0.1,7427.242466483275,1290.5474071750482,47595.92602142477,13025.67088694678
Dairy,Yogurt,STORE_033,0.1,7107.177432344908,1357.5707533172708,51037.933355747395,12351.46907206346
Dairy,Yogurt,STORE_034,0.1,7335.69345776485,1055.201901305199,44564.337755921464,13504.914153363738
Dairy,Yogurt,STORE_035,0.1,5132.142654030511,684.5224171642949,31633.885801612316,10342.468030592998
Dairy,Yogurt,STORE_036,0.1,6250.350681532478,687.7351344752137,36638.8056530616,10049.285571793722
Dairy,Yogurt,STORE_037,0.1,5730.187290546488,1104.6992211343845,35787.62426004943,8597.203009944435
Dairy,Yogurt,STORE_038,0.1,5411.867256583611,887.9244537488255,28920.152720421767,8193.83799342805
Dairy,Yogurt,STORE_039,0.1,9150.25207653096,1280.095859029414,61317.96713043316,18109.64439179666
Dairy,Yogurt,STORE_040,0.1,6071.6084856373145,452.24030939044076,39685.5509642469,12649.634249519373
Dairy,Yogurt,STORE_041,0.1,5437.128860539177,950.3107215892992,37165.49432621554,11090.00058594183
Dairy,Yogurt,STORE_042,0.1,6234.6756982243505,1284.719018917823,42980.10076101855,11675.920629216038
Dairy,Yogurt,STORE_043,0.1,4132.382301141415,669.1262074715901,26641.468695458705,7672.842581710328
Dairy,Yogurt,STORE_044,0.1,7811.93766350323,645.8230569062025,50541.97669292017,17095.62550856558
Dairy,Yogurt,STORE_045,0.1,7072.729844649745,859.7874435557113,43042.72963804172,13112.731716004972
Dairy,Yogurt,STORE_046,0.1,9790.7453515337,1157.3624680012833,62159.72885645095,19869.9253765422
Dairy,Yogurt,STORE_047,0.1,7696.829657724831,1139.3916839085769,50360.35645049357,16043.263145276243
Dairy,Yogurt,STORE_048,0.1,8282.266932134162,745.2261796959621,50086.89095398232,17634.342858826145
Dairy,Yogurt,STORE_049,0.1,5545.287632080138,570.7032579407203,43809.620722643784,14262.58917840968
Dairy,Yogurt,STORE_050,0.1,8859.66587811276,1144.9843898039676,48475.89500119603,15181.472030649995
Pharmaceuticals,Antibiotics,STORE_001,0.15000000000000002,3445.7239838340797,2189.6284216838167,824676.1208621893,-80339.80103165592
Pharmaceuticals,Antibiotics,STORE_002,0.15000000000000002,5496.336414746903,2176.8719175559354,1158237.8554008838,119928.40914664825
Pharmaceuticals,Antibiotics,STORE_003,0.15000000000000002,6042.533650355243,2033.9893205326193,1385060.6721777716,173180.70797403954
Pharmaceuticals,Antibiotics,STORE_004,0.15000000000000002,6338.373688684128,2711.8506871044965,1243875.7291292388,69241.7837342358
Pharmaceuticals,Antibiotics,STORE_005,0.15000000000000002,4703.957190398344,3297.976621527634,1058644.572228876,-73291.68332766072
Pharmaceuticals,Antibiotics,STORE_006,0.15000000000000002,2857.542931960702,2424.519375226147,687807.879262666,-71790.40952728275
Pharmaceuticals,Antibiotics,STORE_007,0.15000000000000002,5578.983379300214,2669.707539258964,1342114.9835755033,25961.35942012677
Pharmaceuticals,Antibiotics,STORE_008,0.15000000000000002,6996.539960538012,2252.930317991941,1553840.95891267,200599.7791096446
Pharmaceuticals,Antibiotics,STORE_009,0.15000000000000002,4978.090970972216,4241.79300393222,1111793.3072609622,-228238.81408853282
Pharmaceuticals,Antibiotics,STORE_010,0.15000000000000002,5001.800332286584,2795.1267917332657,1035805.1816034848,27272.65811151726
Pharmaceuticals,Antibiotics,STORE_011,0.15000000000000002,7176.325663280545,3695.467395489788,1523503.780660184,10352.091607588052
Pharmaceuticals,Antibiotics,STORE_012,0.15000000000000002,3799.5284345517866,3483.8739762870396,841914.5186653014,-197451.2833694354
Pharmaceuticals,Antibiotics,STORE_013,0.15000000000000002,6047.727950560924,3059.3585796256907,1246878.2147509975,71225.66468517465
Pharmaceuticals,Antibiotics,STORE_014,0.15000000000000002,6855.667566986619,2955.3788407203797,1442979.2812782964,103670.88340061216
Pharmaceuticals,Antibiotics,STORE_015,0.15000000000000002,4275.594222215115,3664.4305193351406,1009197.4313365932,-201346.1845333539
Pharmaceuticals,Antibiotics,STORE_016,0.15000000000000002,5460.475396458497,2613.934423726822,1201944.4487614238,63605.18074523093
Pharmaceuticals,Antibiotics,STORE_017,0.15000000000000002,5948.735118077366,4096.602458594084,1185668.7637504688,-134934.75337638892
Pharmaceuticals,Antibiotics,STORE_018,0.15000000000000002,5222.413595041853,2640.0257053874943,1271269.4565819849,77114.80459593137
Pharmaceuticals,Antibiotics,STORE_019,0.15000000000000002,6531.465568789083,3067.682802893062,1375548.9227593052,40243.389935841085
Pharmaceuticals,Antibiotics,STORE_020,0.15000000000000002,8727.801932543827,5346.5249763186175,1657905.2014569566,-72705.63068452431
Pharmaceuticals,Antibiotics,STORE_021,0.15000000000000002,5288.680246914061,3461.6609165321424,1074292.6406586515,-38898.26108274667
Pharmaceuticals,Antibiotics,STORE_022,0.15000000000000002,5816.921108490547,3471.7479335968815,1403406.162829557,-20442.65563924669
Pharmaceuticals,Antibiotics,STORE_023,0.15000000000000002,6241.7889054597445,2716.6687906074235,1347582.1003003912,47376.26327995007
Pharmaceuticals,Antibiotics,STORE_024,0.15000000000000002,5526.892635947945,3351.044390901456,1252681.185982076,-24114.12409598194
Pharmaceuticals,Antibiotics,STORE_025,0.15000000000000002,7358.137707518345,2595.405985482013,1579952.6140847555,197336.27329580445
Pharmaceuticals,Antibiotics,STORE_026,0.15000000000000002,4506.3216603876,3533.288603191894,927329.572509451,-151870.1910922302
Pharmaceuticals,Antibiotics,STORE_027,0.15000000000000002,5989.797484654473,2992.5367990589075,1195008.5555733335,-24346.220967946167
Pharmaceuticals,Antibiotics,STORE_028,0.15000000000000002,4904.8345357704775,3205.3559043556074,1053696.385613289,-71156.2656408744
Pharmaceuticals,Antibiotics,STORE_029,0.15000000000000002,6232.428207536049,2536.8171529465903,1460578.1200248583,200763.97252303222
Pharmaceuticals,Antibiotics,STORE_030,0.15000000000000002,4672.346431076344,4827.631916981385,979744.6920018535,-301677.3874360281
Pharmaceuticals,Antibiotics,STORE_031,0.15000000000000002,7380.774317774555,2279.669530430778,1595665.9571514123,261563.88357579522
Pharmaceuticals,Antibiotics,STORE_032,0.15000000000000002,6988.575805032775,3047.54074734833,1675530.543704906,116942.77178654663
Pharmaceuticals,Antibiotics,STORE_033,0.15000000000000002,6910.329165439735,3381.278004638205,1378081.2509120398,65921.9199414425
Pharmaceuticals,Antibiotics,STORE_034,0.15000000000000002,4649.760033183529,1611.0178434636655,1024397.2543407247,199018.03760273606
Pharmaceuticals,Antibiotics,STORE_035,0.15000000000000002,4390.407229138933,4108.912971838628,1001029.2790101252,-231415.93450841412
Pharmaceuticals,Antibiotics,STORE_036,0.15000000000000002,4526.381105896046,2865.2443538323337,977121.7082137782,-23389.55054164119
Pharmaceuticals,Antibiotics,STORE_037,0.15000000000000002,8019.283177401327,3931.230517631157,1783140.5417641557,65302.00015801634
Pharmaceuticals,Antibiotics,STORE_038,0.15000000000000002,5063.021453192377,2771.1633393130596,1273778.1954489385,4593.74359085242
Pharmaceuticals,Antibiotics,STORE_039,0.15000000000000002,8764.175937646978,4808.29000823451,2089376.7134365598,18945.102542563574
Pharmaceuticals,Antibiotics,STORE_040,0.15000000000000002,6492.746254569237,3210.7944962995,1279045.0411651214,81014.4291198912
Pharmaceuticals,Antibiotics,STORE_041,0.15000000000000002,5765.191753382272,3129.7397933491734,1024838.2184134438,-42734.161259066255
Pharmaceuticals,Antibiotics,STORE_042,0.15000000000000002,5262.186088614657,4032.6741546869953,1148719.4365863136,-134114.68340449664
Pharmaceuticals,Antibiotics,STORE_043,0.15000000000000002,5482.780937399364,2192.7583447015186,1331018.2593719661,157377.13287686044
Pharmaceuticals,Antibiotics,STORE_044,0.15000000000000002,6509.047536784977,3408.1859371992296,1501020.4440787456,-6225.492381058924
Pharmaceuticals,Antibiotics,STORE_045,0.15000000000000002,4824.0997896559065,3448.8227121432283,1226940.661194181,-61119.76358828053
Pharmaceuticals,Antibiotics,STORE_046,0.15000000000000002,7504.973596489834,2801.140559273415,1679508.0212640741,222068.88792681444
Pharmaceuticals,Antibiotics,STORE_047,0.15000000000000002,5099.467750465627,3231.0576173429217,1083662.4596904898,-48511.47463047743
Pharmaceuticals,Antibiotics,STORE_048,0.15000000000000002,4610.467439592336,3489.517679172024,953962.6610624358,-97979.40631700307
Pharmaceuticals,Antibiotics,STORE_049,0.15000000000000002,4574.706144498148,2896.9299279586517,898565.0008239648,-36963.53289906611
Pharmaceuticals,Antibiotics,STORE_050,0.15000000000000002,6201.23980373258,3099.1954376828808,1350809.4517912774,20127.97861019714
Produce,Apples,STORE_001,0.15000000000000002,7224.766720635921,1144.9380881176855,29671.184693687774,7699.359618321048
Produce,Apples,STORE_002,0.15000000000000002,6897.287462582174,1263.6772448180195,29294.627341299685,5747.329530197489
Produce,Apples,STORE_003,0.15000000000000002,6166.316788973051,1521.025001235734,26222.72929031918,6186.721188020465
Produce,Apples,STORE_004,0.15000000000000002,5514.121775917333,397.7883722097653,20417.308364974524,6278.747864569024
Produce,Apples,STORE_005,0.15000000000000002,7712.536545078972,1175.3602958183956,29679.24290483572,7235.956730533368
Produce,Apples,STORE_006,0.15000000000000002,7002.449794484626,820.1226851539305,26562.159390425382,7336.883759633689
Produce,Apples,STORE_007,0.15000000000000002,7007.582659339795,1195.9837702026764,26495.97035993488,5991.742038324153
Produce,Apples,STORE_008,0.15000000000000002,5771.614422281427,945.9793903165972,22553.38496817888,5860.1643438727915
Produce,Apples,STORE_009,0.15000000000000002,3321.713696443214,799.7849433889896,10313.459678331672,2615.416107711746
Produce,Apples,STORE_010,0.15000000000000002,7816.82666760882,1061.1374565963977,31722.11570204565,8452.971732503773
Produce,Apples,STORE_011,0.15000000000000002,7815.130408186901,1226.4477892462512,30599.231348041525,6009.152510422495
Produce,Apples,STORE_012,0.15000000000000002,5837.519529293882,860.4788995601122,23731.200786443846,5955.743417562091
Produce,Apples,STORE_013,0.15000000000000002,3337.1717402536597,708.6910391360543,11795.984379568117,2417.67445694276
Produce,Apples,STORE_014,0.15000000000000002,7497.478310096227,1492.3714278908765,28699.097391330004,6578.618642101129
Produce,Apples,STORE_015,0.15000000000000002,6785.495036597722,1764.4150643299722,23756.018123128622,4948.730580529147
Produce,Apples,STORE_016,0.15000000000000002,6413.577037736475,677.5933875336982,25083.143484751923,7757.050412341799
Produce,Apples,STORE_017,0.15000000000000002,5752.467697943978,572.4714947642553,23097.010024681804,7183.931529842166
Produce,Apples,STORE_018,0.15000000000000002,4018.6757051785085,1059.7369271238958,12264.412195331135,2422.871714981768
Produce,Apples,STORE_019,0.15000000000000002,5795.181718305355,1002.212269843067,26183.421255356094,6784.070776452504
Produce,Apples,STORE_020,0.15000000000000002,6395.160344399529,1128.4816057403743,21628.78757144501,5486.395787311505
Produce,Apples,STORE_021,0.15000000000000002,8611.940958216763,1007.5073802229044,32469.17039771675,9235.373410873643
Produce,Apples,STORE_022,0.15000000000000002,6800.461949564979,1456.828545794634,28618.19855521022,5682.9486520386445
Produce,Apples,STORE_023,0.15000000000000002,5727.761970361086,636.8914166175791,21625.936363978908,6747.33510011109
Produce,Apples,STORE_024,0.15000000000000002,5079.756573627082,814.5525732687199,20424.96038472084,5347.808779390284
Produce,Apples,STORE_025,0.15000000000000002,5882.025580418059,924.2577806289014,19861.857562677586,5132.556200234108
Produce,Apples,STORE_026,0.15000000000000002,8429.502065100876,1439.7430958406067,30782.7189467073,7584.658091380794
Produce,Apples,STORE_027,0.15000000000000002,7286.390698912186,1096.2026976594889,25382.749198885507,6279.750247364945
Produce,Apples,STORE_028,0.15000000000000002,5075.395934847907,991.4183232838928,19053.329150722977,4523.309002497317
Produce,Apples,STORE_029,0.15000000000000002,5238.575800277802,868.2451429896633,20115.063955774112,5137.520146027018
Produce,Apples,STORE_030,0.15000000000000002,5677.751194560333,1120.3018991324568,24401.91005587133,4939.650553053349
Produce,Apples,STORE_031,0.15000000000000002,6816.0983593502815,1135.9687009837426,25744.646935350276,6742.046685102079
Produce,Apples,STORE_032,0.15000000000000002,6798.9532107946925,1283.3300813168546,27053.034825752078,6921.018001960111
Produce,Apples,STORE_033,0.15000000000000002,7819.014047134106,1202.2062209847766,32572.62527593297,7944.693943968421
Produce,Apples,STORE_034,0.15000000000000002,6137.568649629685,1004.9234407940363,27288.28781289461,6876.065774476536
Produce,Apples,STORE_035,0.15000000000000002,4908.326064941085,1273.0338279937293,18883.86422372365,2253.43054510694
Produce,Apples,STORE_036,0.15000000000000002,7644.295799360266,2018.4136015459273,27226.86939769249,4791.583859746347
Produce,Apples,STORE_037,0.15000000000000002,4834.069012542307,1142.7141624413314,18468.94738793889,3933.4107063786814
Produce,Apples,STORE_038,0.15000000000000002,8728.93636100415,1105.840766662053,32423.634112949912,8512.01265655082
Produce,Apples,STORE_039,0.15000000000000002,6894.204973652643,1180.218850565786,25986.398126550706,6179.001200519704
Produce,Apples,STORE_040,0.15000000000000002,7883.58695351328,1238.013710641039,32680.643255946594,8247.422365824345
Produce,Apples,STORE_041,0.15000000000000002,5341.27998869012,1280.8155069445413,22646.63150167658,4205.321860314722
Produce,Apples,STORE_042,0.15000000000000002,8374.938871317694,955.5034007788844,31648.89399470956,8067.573275849003
Produce,Apples,STORE_043,0.15000000000000002,4693.124187516164,933.6982960319039,19229.629394139145,4851.758229034894
Produce,Apples,STORE_044,0.15000000000000002,4978.062363058608,1028.3269156178128,18935.30471348418,3963.0143479107746
Produce,Apples,STORE_045,0.15000000000000002,5776.7395388703135,1084.7939558481735,22781.57219183988,4564.200763362298
Produce,Apples,STORE_046,0.15000000000000002,6365.475502692753,1220.3515300822949,26435.55453453706,7211.804528979625
Produce,Apples,STORE_047,0.15000000000000002,6408.254233039672,1299.0079879174411,23581.823141876248,5440.522479719952
Produce,Apples,STORE_048,0.15000000000000002,7279.705838950066,847.4767617081789,27489.98917433519,8144.904236944847
Produce,Apples,STORE_049,0.15000000000000002,8507.38498886093,2059.1523171938024,30711.995627616456,5140.9753469640045
Produce,Apples,STORE_050,0.15000000000000002,7649.2018392622,1000.5360430976571,29298.833419948995,9031.416344344552
Produce,Avocados,STORE_001,0.15000000000000002,6742.513751103063,1413.872959742422,25394.481791089976,5784.949482725007
Produce,Avocados,STORE_002,0.15000000000000002,7807.96407837737,966.8828351596361,27989.469097228637,7438.777625724968
Produce,Avocados,STORE_003,0.15000000000000002,7656.220040357267,480.3714918847854,29838.203552282357,8398.284864824549
Produce,Avocados,STORE_004,0.15000000000000002,6508.909220548838,1055.3201242752893,24861.538140628683,5509.718066786958
Produce,Avocados,STORE_005,0.15000000000000002,6986.2585930861915,1260.6243775259404,26569.192155867626,6481.38141035401
Produce,Avocados,STORE_006,0.15000000000000002,7734.55441622295,1577.8030807269306,29153.227528522846,8014.176010446618
Produce,Avocados,STORE_007,0.15000000000000002,6914.457587851855,802.0315822627973,26435.640365361603,8155.543607193445
Produce,Avocados,STORE_008,0.15000000000000002,6465.033081558968,517.8232102992202,25649.760149761943,7938.443451092836
Produce,Avocados,STORE_009,0.15000000000000002,6728.586524279563,1248.72332935554,24851.274648302853,5947.623620946897
Produce,Avocados,STORE_010,0.15000000000000002,3526.6478623895973,1110.866543488244,13492.153210624783,1358.7291559734836
Produce,Avocados,STORE_011,0.15000000000000002,5704.708827632045,398.5059492086469,21011.609484429016,7082.408850557601
Produce,Avocados,STORE_012,0.15000000000000002,7329.597311235747,1138.4164977557812,26403.40839426453,7691.920547662918
Produce,Avocados,STORE_013,0.15000000000000002,4971.627688003106,916.1815908041071,18899.45143949427,5434.484527268235
Produce,Avocados,STORE_014,0.15000000000000002,7614.334438402273,1039.2967479875215,35045.83393566693,10611.88755680568
Produce,Avocados,STORE_015,0.15000000000000002,6257.720420469564,1079.3866717475519,27101.48062423201,6841.59781475507
Produce,Avocados,STORE_016,0.15000000000000002,3705.5682411074818,597.989678794889,14502.551904626873,3886.212460967713
Produce,Avocados,STORE_017,0.15000000000000002,7549.311042538514,1324.1385881667263,26960.207442414146,6525.920578561508
Produce,Avocados,STORE_018,0.15000000000000002,6930.867457615128,1544.4748810492167,26015.01100215838,5043.5242094574605
Produce,Avocados,STORE_019,0.15000000000000002,7616.187361048679,1433.1929149260234,29754.232868447853,7860.570910444538
Produce,Avocados,STORE_020,0.15000000000000002,5941.122770786502,1110.0198486469133,20179.243532560457,4671.952838413929
Produce,Avocados,STORE_021,0.15000000000000002,8551.920885000161,1136.0008819033826,28629.69314275929,7173.795817822911
Produce,Avocados,STORE_022,0.15000000000000002,10125.08617779667,2262.30202166974,38328.875336269935,7897.1916595807925
Produce,Avocados,STORE_023,0.15000000000000002,5847.252937023668,691.4423740974194,25917.635397664348,7055.834673405412
Produce,Avocados,STORE_024,0.15000000000000002,9590.22504901741,1480.0590064275068,34811.427129632175,8315.70863238435
Produce,Avocados,STORE_025,0.15000000000000002,4803.587917476628,963.7188220513657,18538.821012555287,4835.198694502902
Produce,Avocados,STORE_026,0.15000000000000002,5930.570450126171,806.554855208885,24040.096834805194,6836.366144396035
Produce,Avocados,STORE_027,0.15000000000000002,6988.580364085089,1064.1363103320327,29156.03961621917,7528.394802474035
Produce,Avocados,STORE_028,0.15000000000000002,5477.830725796553,987.00984777633,20372.623076604654,4730.402572130599
Produce,Avocados,STORE_029,0.15000000000000002,5950.05369298303,1205.150788737183,23381.253382550116,6675.406396968579
Produce,Avocados,STORE_030,0.15000000000000002,6039.790764701258,1289.1618741185139,20559.124202823543,4435.4283974200425
Produce,Avocados,STORE_031,0.15000000000000002,9066.821361024582,1297.4332080717315,36869.32238247036,10168.041396887083
Produce,Avocados,STORE_032,0.15000000000000002,6278.731330303509,697.6641388740314,26135.667643197663,7924.783898833862
Produce,Avocados,STORE_033,0.15000000000000002,5868.828922828833,781.3263203001628,24627.863402083185,7201.898913068629
Produce,Avocados,STORE_034,0.15000000000000002,4255.988494291038,1159.5026921980505,19286.474469324872,3569.777221579369
Produce,Avocados,STORE_035,0.15000000000000002,8277.596286000788,1637.3906612216667,29580.643822467442,7196.256185567061
Produce,Avocados,STORE_036,0.15000000000000002,6133.558291887331,855.3814530596076,24741.89792686036,6650.5281870834315
Produce,Avocados,STORE_037,0.15000000000000002,6397.819492132821,1368.4135589100017,24689.18542014056,5477.825957949812
Produce,Avocados,STORE_038,0.15000000000000002,5718.238728806261,1328.966518686317,22395.18621040099,4713.99125151961
Produce,Avocados,STORE_039,0.15000000000000002,5251.476651144722,1333.8110820918987,20790.386002815907,3592.248558695146
Produce,Avocados,STORE_040,0.15000000000000002,7070.530188324646,1115.2680642690086,25940.1904869554,6059.99148936329
Produce,Avocados,STORE_041,0.15000000000000002,6194.572610643072,927.737353993313,22786.973601043257,5572.898286514394
Produce,Avocados,STORE_042,0.15000000000000002,5185.726309166248,1029.0292636436975,16266.72590230101,3524.086687435694
Produce,Avocados,STORE_043,0.15000000000000002,5230.298732956292,929.324191125171,19749.25140436571,4621.777468542008
Produce,Avocados,STORE_044,0.15000000000000002,9211.075923167811,1491.6162406735966,32333.524674646924,8362.169900683131
Produce,Avocados,STORE_045,0.15000000000000002,3675.7963023901148,558.4877876514545,14832.348607408336,3839.676633650418
Produce,Avocados,STORE_046,0.15000000000000002,5970.3851759931695,597.5577654478602,25236.693755898625,7620.92345837533
Produce,Avocados,STORE_047,0.15000000000000002,5954.554621296857,1020.1584576449812,23320.70518010459,5051.767060227969
Produce,Avocados,STORE_048,0.15000000000000002,6406.45925802343,876.9089422198937,23342.376131384783,5653.837429897288
Produce,Avocados,STORE_049,0.15000000000000002,6867.473291226929,1275.8255230134912,28439.203790254924,7190.447626257906
Produce,Avocados,STORE_050,0.15000000000000002,4877.246463738961,1117.5775064745635,15519.116868013696,3554.831644383704
Bakery,Bagels,STORE_001,0.15000000000000002,8189.621045947244,1141.3330779004182,63470.71477155072,15223.850104930905
Bakery,Bagels,STORE_002,0.15000000000000002,8301.433510280287,1013.663822809543,54305.56793065387,13652.680246985386
Bakery,Bagels,STORE_003,0.15000000000000002,5667.0,269.41774601576236,41285.45015217391,14011.482186022358
Bakery,Bagels,STORE_004,0.15000000000000002,5584.466014454653,693.8786860179163,33402.99785972012,9007.534125753442
Bakery,Bagels,STORE_005,0.15000000000000002,8136.6203175759,907.638885853258,65531.49831841309,21208.39080146992
Bakery,Bagels,STORE_006,0.15000000000000002,6428.375929838662,1096.3339466853247,41099.9362998508,9004.361280091522
Bakery,Bagels,STORE_007,0.15000000000000002,9372.2723696031,1176.4720289973777,70735.27315283573,18659.638305078028
Bakery,Bagels,STORE_008,0.15000000000000002,8604.367199432238,1603.4291965421642,69740.93333659811,17157.694978873562
Bakery,Bagels,STORE_009,0.15000000000000002,6178.0,209.62083857807096,51604.5251,17635.15748044182
Bakery,Bagels,STORE_010,0.15000000000000002,8458.267462910659,959.4910290284635,69236.9018609097,21020.275396447712
Bakery,Bagels,STORE_011,0.15000000000000002,3951.2945066161037,373.6859615595196,29374.95822503108,9529.476419630932
Bakery,Bagels,STORE_012,0.15000000000000002,6515.3242718561905,525.5748464908005,47580.1602103904,15495.324535707648
Bakery,Bagels,STORE_013,0.15000000000000002,6949.426319706383,1285.1173088035018,52964.57009659222,11446.458596291415
Bakery,Bagels,STORE_014,0.15000000000000002,4507.288056444062,612.1760893161279,27540.39681103792,7338.203681999634
Bakery,Bagels,STORE_015,0.15000000000000002,8205.22366860915,1040.093915637018,56785.891443343346,13969.504951044446
Bakery,Bagels,STORE_016,0.15000000000000002,6320.003163006239,635.3715562790619,47410.52308264017,16797.899640727697
Bakery,Bagels,STORE_017,0.15000000000000002,6700.114241242816,909.4178784453309,54486.7463416453,13205.034592337102
Bakery,Bagels,STORE_018,0.15000000000000002,7780.742826629187,1352.0590119664698,58328.3385998257,13311.68389011257
Bakery,Bagels,STORE_019,0.15000000000000002,4288.501831820713,833.2509704735519,33012.99431390164,7808.848773811561
Bakery,Bagels,STORE_020,0.15000000000000002,6281.1351623641585,1249.6702668048586,44871.7753150168,9677.811276033597
Bakery,Bagels,STORE_021,0.15000000000000002,6582.886837526341,887.5134801754747,47337.53924865191,11242.165713584818
Bakery,Bagels,STORE_022,0.15000000000000002,5634.571045189959,698.6722810414786,42887.23565844308,12318.02724629384
Bakery,Bagels,STORE_023,0.15000000000000002,6702.822201236145,681.3286930465291,40802.14114575556,11444.461224909403
Bakery,Bagels,STORE_024,0.15000000000000002,6449.283279863333,1042.2455273680864,44622.591013374404,10153.531862102129
Bakery,Bagels,STORE_025,0.15000000000000002,7002.599389648057,647.9721849789299,48622.408810033485,14262.16175406876
Bakery,Bagels,STORE_026,0.15000000000000002,6737.799282443968,1187.985673440283,53243.212896419296,13823.00045416965
Bakery,Bagels,STORE_027,0.15000000000000002,6367.122362427321,999.1464933019017,45637.58187896152,10605.032930569289
Bakery,Bagels,STORE_028,0.15000000000000002,6383.892847778004,762.2213958749821,39842.67324958849,13077.923223449616
Bakery,Bagels,STORE_029,0.15000000000000002,5769.079016960072,1094.672467132815,41817.634502742905,9174.960912426313
Bakery,Bagels,STORE_030,0.15000000000000002,5745.754890537442,933.5663604266975,35202.75424323053,8001.794252235188
Bakery,Bagels,STORE_031,0.15000000000000002,6468.48766247085,642.3267921403497,45099.61363764098,11889.476499623488
Bakery,Bagels,STORE_032,0.15000000000000002,6515.357852634156,1293.4068287952048,51812.96297740522,13761.608371704602
Bakery,Bagels,STORE_033,0.15000000000000002,7649.723255031783,1210.1245621410533,53797.88089037966,12880.572285584878
Bakery,Bagels,STORE_034,0.15000000000000002,6245.638114723924,794.6329625236691,46821.42542912626,12763.4100658333
Bakery,Bagels,STORE_035,0.15000000000000002,8191.493217103348,1377.621270779292,60636.73581445749,11948.463937885597
Bakery,Bagels,STORE_036,0.15000000000000002,3885.1268675972183,680.307154305336,27260.96394821278,7106.203253663683
Bakery,Bagels,STORE_037,0.15000000000000002,7076.179229189709,823.4101323522834,47670.92216752572,14426.81693770317
Bakery,Bagels,STORE_038,0.15000000000000002,4913.500092683083,888.8652782997704,30912.876374774558,6666.242080779963
Bakery,Bagels,STORE_039,0.15000000000000002,5771.579705075693,682.9111372265459,40747.11223534668,10774.070386405658
